"application_id","service_type","service_category","age","gender","caste","district","annual_income","average_income_last_3_years","missing_documents_count","missing_fields_count","field_mismatch_count","document_quality_score","age_eligible","income_eligible","district_valid","risk_probability","risk_score","risk_level","main_contributing_factors","rejected","uploaded_documents","application_fields"
"APP-000079","income_certificate","certificate","82","male","GENERAL","rajnandgaon","727513","656047","0","0","1","0.775","1","0","1","0.4387","44","medium","income_eligible, field_mismatch, document_quality","1","[""affidavit"",""employer_income_certificate""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":727513,""average_income_last_3_years"":656047,""date_of_birth"":""1943-06-20""}"
"APP-000082","income_certificate","certificate","64","male","OBC","rajnandgaon","373869","338007","0","0","0","0.647","1","0","1","0.4035","40","medium","income_eligible, document_quality","0","[""affidavit"",""certificate_from_patwari""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":373869,""average_income_last_3_years"":338007,""date_of_birth"":""1961-12-06""}"
"APP-000093","income_certificate","certificate","59","female","EWS","ambikapur","743024","697470","0","1","0","0.847","1","0","1","0.3936","39","medium","income_eligible, missing_fields, document_quality","0","[""affidavit"",""employer_income_certificate""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":743024,""average_income_last_3_years"":697470,""date_of_birth"":""1966-12-19""}"
"APP-000094","income_certificate","certificate","27","female","EWS","bilaspur","753787","784883","1","0","0","0.611","1","0","1","0.5961","60","medium","income_eligible, missing_documents, document_quality","1","[""affidavit""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":753787,""average_income_last_3_years"":784883,""date_of_birth"":""1999-02-27""}"
"APP-000097","income_certificate","certificate","55","male","OBC","raigarh","364527","402951","0","0","0","0.974","1","0","1","0.2891","29","low","income_eligible, document_quality","0","[""affidavit"",""form16""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":364527,""average_income_last_3_years"":402951,""date_of_birth"":""1971-01-11""}"
"APP-000112","income_certificate","certificate","85","male","SC","ambikapur","286633","298494","0","3","2","0.858","1","1","1","0.4497","45","medium","missing_fields, field_mismatch, document_quality","0","[""affidavit"",""certificate_from_patwari""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":286633,""average_income_last_3_years"":298494,""date_of_birth"":""1940-09-26""}"
"APP-000126","income_certificate","certificate","52","male","SC","raigarh","445489","468699","0","0","2","0.861","1","0","1","0.4886","49","medium","income_eligible, field_mismatch, document_quality","1","[""affidavit"",""employer_income_certificate""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":445489,""average_income_last_3_years"":468699,""date_of_birth"":""1973-05-18""}"
"APP-000130","income_certificate","certificate","24","male","ST","durg","851467","725377","0","1","1","0.615","1","0","1","0.5547","55","medium","income_eligible, document_quality, field_mismatch","1","[""affidavit"",""certificate_from_patwari""]","{""gender"":""male"",""district"":""durg"",""annual_income"":851467,""average_income_last_3_years"":725377,""date_of_birth"":""2001-03-17""}"
"APP-000133","income_certificate","certificate","19","female","GENERAL","korba","786986","709401","1","0","2","0.97","1","0","1","0.6305","63","medium","income_eligible, missing_documents, field_mismatch","1","[""certificate_from_patwari""]","{""gender"":""female"",""district"":""korba"",""annual_income"":786986,""average_income_last_3_years"":709401,""date_of_birth"":""2006-05-29""}"
"APP-000137","income_certificate","certificate","41","female","SC","raipur","501914","494211","0","2","0","0.702","1","0","1","0.5043","50","medium","income_eligible, missing_fields, document_quality","0","[""affidavit"",""employer_income_certificate""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":501914,""average_income_last_3_years"":494211,""date_of_birth"":""1985-01-28""}"
"APP-000148","income_certificate","certificate","62","male","OBC","durg","419082","462522","0","0","0","0.608","1","0","1","0.4172","42","medium","income_eligible, document_quality","0","[""affidavit"",""certificate_from_sarpanch""]","{""gender"":""male"",""district"":""durg"",""annual_income"":419082,""average_income_last_3_years"":462522,""date_of_birth"":""1963-04-05""}"
"APP-000155","income_certificate","certificate","69","female","GENERAL","rajnandgaon","590659","634923","2","0","2","0.8","1","0","1","0.87","87","high","missing_documents, income_eligible, field_mismatch","1","[]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":590659,""average_income_last_3_years"":634923,""date_of_birth"":""1956-09-28""}"
"APP-000156","income_certificate","certificate","68","male","GENERAL","jagdalpur","278411","317510","0","2","1","0.906","1","1","1","0.2929","29","low","missing_fields, field_mismatch, document_quality","0","[""affidavit"",""land_income_proof""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":278411,""average_income_last_3_years"":317510,""date_of_birth"":""1957-09-30""}"
"APP-000157","income_certificate","certificate","30","female","SC","durg","706596","766774","1","0","1","0.74","1","0","1","0.631","63","medium","income_eligible, missing_documents, document_quality","0","[""affidavit""]","{""gender"":""female"",""district"":""durg"",""annual_income"":706596,""average_income_last_3_years"":766774,""date_of_birth"":""1995-12-25""}"
"APP-000176","income_certificate","certificate","49","female","EWS","rajnandgaon","728720","683926","0","2","0","0.588","1","0","1","0.5442","54","medium","income_eligible, document_quality, missing_fields","0","[""affidavit"",""income_of_family_members""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":728720,""average_income_last_3_years"":683926,""date_of_birth"":""1977-02-11""}"
"APP-000177","income_certificate","certificate","66","female","EWS","rajnandgaon","869898","925581","0","0","0","0.942","1","0","0","0.4603","46","medium","income_eligible, district_valid, document_quality","0","[""affidavit"",""certificate_from_sarpanch""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":869898,""average_income_last_3_years"":925581,""date_of_birth"":""1959-09-20""}"
"APP-000186","income_certificate","certificate","61","female","SC","ambikapur","672886","770846","1","0","2","0.621","1","0","1","0.7527","75","high","income_eligible, missing_documents, field_mismatch","1","[""certificate_from_patwari""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":672886,""average_income_last_3_years"":770846,""date_of_birth"":""1964-04-14""}"
"APP-000188","income_certificate","certificate","44","male","GENERAL","durg","229130","238629","1","0","1","0.887","1","1","1","0.3595","36","medium","missing_documents, field_mismatch, document_quality","0","[""affidavit""]","{""gender"":""male"",""district"":""durg"",""annual_income"":229130,""average_income_last_3_years"":238629,""date_of_birth"":""1981-10-08""}"
"APP-000191","income_certificate","certificate","75","male","ST","raigarh","231276","262433","1","0","1","0.568","1","1","1","0.4712","47","medium","missing_documents, document_quality, field_mismatch","0","[""affidavit""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":231276,""average_income_last_3_years"":262433,""date_of_birth"":""1951-01-09""}"
"APP-000194","income_certificate","certificate","68","male","GENERAL","jagdalpur","397596","420320","1","2","1","0.559","1","0","1","0.8143","81","high","income_eligible, missing_documents, document_quality","0","[""employer_income_certificate""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":397596,""average_income_last_3_years"":420320,""date_of_birth"":""1957-09-05""}"
"APP-000207","income_certificate","certificate","56","female","GENERAL","bilaspur","354955","350261","0","3","2","0.978","1","0","1","0.6277","63","medium","income_eligible, missing_fields, field_mismatch","1","[""affidavit"",""certificate_from_sarpanch""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":354955,""average_income_last_3_years"":350261,""date_of_birth"":""1969-09-20""}"
"APP-000209","income_certificate","certificate","32","male","EWS","jagdalpur","487020","478883","0","0","1","0.852","1","0","1","0.4118","41","medium","income_eligible, field_mismatch, document_quality","1","[""affidavit"",""certificate_from_patwari""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":487020,""average_income_last_3_years"":478883,""date_of_birth"":""1993-07-15""}"
"APP-000213","income_certificate","certificate","35","female","OBC","rajnandgaon","745578","778502","1","0","0","0.665","1","0","1","0.5773","58","medium","income_eligible, missing_documents, document_quality","1","[""employer_income_certificate""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":745578,""average_income_last_3_years"":778502,""date_of_birth"":""1990-04-30""}"
"APP-000229","income_certificate","certificate","82","female","SC","korba","217112","211636","0","0","1","0.93","1","1","1","0.1645","16","low","field_mismatch, document_quality","0","[""affidavit"",""employer_income_certificate""]","{""gender"":""female"",""district"":""korba"",""annual_income"":217112,""average_income_last_3_years"":211636,""date_of_birth"":""1943-11-22""}"
"APP-000242","income_certificate","certificate","23","female","OBC","bilaspur","730027","691497","0","0","0","0.831","1","0","1","0.3392","34","low","income_eligible, document_quality","0","[""affidavit"",""certificate_from_patwari""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":730027,""average_income_last_3_years"":691497,""date_of_birth"":""2002-09-03""}"
"APP-000260","income_certificate","certificate","84","male","SC","raigarh","532418","502972","0","0","0","0.8","1","0","1","0.35","35","medium","income_eligible, document_quality","0","[""affidavit"",""employer_income_certificate""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":532418,""average_income_last_3_years"":502972,""date_of_birth"":""1941-09-01""}"
"APP-000265","income_certificate","certificate","28","female","OBC","jagdalpur","219868","209553","0","1","2","0.665","1","1","1","0.3972","40","medium","field_mismatch, document_quality, missing_fields","0","[""affidavit"",""form16""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":219868,""average_income_last_3_years"":209553,""date_of_birth"":""1997-03-16""}"
"APP-000267","income_certificate","certificate","31","male","GENERAL","jagdalpur","325201","336723","0","0","0","0.656","1","0","0","0.5604","56","medium","income_eligible, district_valid, document_quality","1","[""affidavit"",""certificate_from_sarpanch""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":325201,""average_income_last_3_years"":336723,""date_of_birth"":""1994-11-17""}"
"APP-000273","income_certificate","certificate","60","male","SC","jagdalpur","134120","147942","0","1","1","0.581","1","1","1","0.3467","35","low","document_quality, field_mismatch, missing_fields","0","[""affidavit"",""employer_income_certificate""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":134120,""average_income_last_3_years"":147942,""date_of_birth"":""1965-08-26""}"
"APP-000275","income_certificate","certificate","50","male","OBC","raipur","554605","577652","0","0","1","0.644","1","0","1","0.4846","48","medium","income_eligible, document_quality, field_mismatch","1","[""affidavit"",""employer_income_certificate""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":554605,""average_income_last_3_years"":577652,""date_of_birth"":""1975-04-08""}"
"APP-000281","income_certificate","certificate","77","female","EWS","ambikapur","889930","927017","0","0","0","0.892","1","0","1","0.3178","32","low","income_eligible, document_quality","0","[""affidavit"",""land_income_proof""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":889930,""average_income_last_3_years"":927017,""date_of_birth"":""1948-09-07""}"
"APP-000301","income_certificate","certificate","49","male","EWS","ambikapur","593899","600646","1","0","0","0.879","1","0","1","0.5024","50","medium","income_eligible, missing_documents, document_quality","1","[""form16""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":593899,""average_income_last_3_years"":600646,""date_of_birth"":""1976-06-23""}"
"APP-000305","income_certificate","certificate","76","male","EWS","rajnandgaon","571800","632767","1","0","0","0.643","1","0","1","0.585","58","medium","income_eligible, missing_documents, document_quality","1","[""form16""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":571800,""average_income_last_3_years"":632767,""date_of_birth"":""1949-11-13""}"
"APP-000311","income_certificate","certificate","32","female","EWS","raipur","769150","730680","2","0","0","0.633","1","0","0","0.9284","93","high","missing_documents, income_eligible, district_valid","1","[]","{""gender"":""female"",""district"":""raipur"",""annual_income"":769150,""average_income_last_3_years"":730680,""date_of_birth"":""1993-12-15""}"
"APP-000315","income_certificate","certificate","84","male","SC","rajnandgaon","759589","871868","0","1","0","0.857","1","0","1","0.3901","39","medium","income_eligible, missing_fields, document_quality","0","[""affidavit"",""certificate_from_patwari""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":759589,""average_income_last_3_years"":871868,""date_of_birth"":""1941-08-28""}"
"APP-000316","income_certificate","certificate","31","female","SC","jagdalpur","595865","643447","0","0","1","0.934","1","0","1","0.3831","38","medium","income_eligible, field_mismatch, document_quality","1","[""affidavit"",""employer_income_certificate""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":595865,""average_income_last_3_years"":643447,""date_of_birth"":""1994-04-21""}"
"APP-000325","income_certificate","certificate","54","female","OBC","ambikapur","82699","76130","0","0","0","0.714","1","1","1","0.1601","16","low","document_quality","0","[""affidavit"",""form16""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":82699,""average_income_last_3_years"":76130,""date_of_birth"":""1971-08-20""}"
"APP-000342","income_certificate","certificate","61","female","SC","raigarh","876045","934129","0","0","0","0.837","1","0","1","0.3371","34","low","income_eligible, document_quality","1","[""affidavit"",""land_income_proof""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":876045,""average_income_last_3_years"":934129,""date_of_birth"":""1964-04-14""}"
"APP-000345","income_certificate","certificate","53","male","OBC","bilaspur","198097","213402","0","1","1","0.655","1","1","0","0.4807","48","medium","district_valid, document_quality, field_mismatch","0","[""affidavit"",""income_of_family_members""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":198097,""average_income_last_3_years"":213402,""date_of_birth"":""1972-08-02""}"
"APP-000346","income_certificate","certificate","18","female","GENERAL","rajnandgaon","238128","268570","0","0","2","0.605","1","1","1","0.3583","36","medium","field_mismatch, document_quality","1","[""affidavit"",""form16""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":238128,""average_income_last_3_years"":268570,""date_of_birth"":""2007-03-26""}"
"APP-000349","income_certificate","certificate","40","female","EWS","durg","215722","234198","0","0","1","0.935","1","1","1","0.1627","16","low","field_mismatch, document_quality","0","[""affidavit"",""employer_income_certificate""]","{""gender"":""female"",""district"":""durg"",""annual_income"":215722,""average_income_last_3_years"":234198,""date_of_birth"":""1986-02-06""}"
"APP-000350","income_certificate","certificate","59","female","ST","ambikapur","288846","254016","0","0","2","0.582","1","1","1","0.3663","37","medium","field_mismatch, document_quality","0","[""affidavit"",""form16""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":288846,""average_income_last_3_years"":254016,""date_of_birth"":""1966-11-22""}"
"APP-000359","income_certificate","certificate","36","male","EWS","raipur","570438","510627","1","0","0","0.729","1","0","1","0.5549","55","medium","income_eligible, missing_documents, document_quality","1","[""affidavit""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":570438,""average_income_last_3_years"":510627,""date_of_birth"":""1989-10-15""}"
"APP-000363","income_certificate","certificate","69","female","OBC","bilaspur","573676","619888","0","1","0","0.967","1","0","1","0.3516","35","medium","income_eligible, missing_fields, document_quality","0","[""affidavit"",""income_of_family_members""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":573676,""average_income_last_3_years"":619888,""date_of_birth"":""1957-03-12""}"
"APP-000371","income_certificate","certificate","83","male","SC","bilaspur","253229","273470","1","1","0","0.689","1","1","1","0.4088","41","medium","missing_documents, document_quality, missing_fields","1","[""affidavit""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":253229,""average_income_last_3_years"":273470,""date_of_birth"":""1942-06-09""}"
"APP-000378","income_certificate","certificate","84","female","OBC","raipur","192514","192272","0","1","1","0.691","1","1","1","0.3082","31","low","document_quality, field_mismatch, missing_fields","1","[""affidavit"",""land_income_proof""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":192514,""average_income_last_3_years"":192272,""date_of_birth"":""1942-01-31""}"
"APP-000391","income_certificate","certificate","43","male","OBC","jagdalpur","217099","202295","0","0","0","0.787","1","1","1","0.1345","13","low","document_quality","1","[""affidavit"",""income_of_family_members""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":217099,""average_income_last_3_years"":202295,""date_of_birth"":""1982-04-11""}"
"APP-000400","income_certificate","certificate","19","female","GENERAL","durg","803489","809717","1","1","0","0.857","1","0","1","0.57","57","medium","income_eligible, missing_documents, missing_fields","1","[""affidavit""]","{""gender"":""female"",""district"":""durg"",""annual_income"":803489,""average_income_last_3_years"":809717,""date_of_birth"":""2006-11-20""}"
"APP-000403","income_certificate","certificate","18","female","OBC","ambikapur","315978","316408","1","0","0","0.709","1","0","1","0.5618","56","medium","income_eligible, missing_documents, document_quality","1","[""land_income_proof""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":315978,""average_income_last_3_years"":316408,""date_of_birth"":""2007-04-06""}"
"APP-000414","income_certificate","certificate","19","female","GENERAL","rajnandgaon","230077","240830","1","3","1","0.816","1","1","1","0.5644","56","medium","missing_documents, missing_fields, field_mismatch","1","[""income_of_family_members""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":230077,""average_income_last_3_years"":240830,""date_of_birth"":""2006-10-10""}"
"APP-000436","income_certificate","certificate","33","male","SC","jagdalpur","740229","837091","2","0","1","0.655","1","0","1","0.8407","84","high","missing_documents, income_eligible, document_quality","1","[]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":740229,""average_income_last_3_years"":837091,""date_of_birth"":""1992-11-29""}"
"APP-000437","income_certificate","certificate","80","male","GENERAL","raipur","74393","70821","0","1","0","0.686","1","1","1","0.2299","23","low","document_quality, missing_fields","0","[""affidavit"",""certificate_from_patwari""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":74393,""average_income_last_3_years"":70821,""date_of_birth"":""1945-06-17""}"
"APP-000447","income_certificate","certificate","34","male","EWS","jagdalpur","322235","364147","1","1","0","0.914","1","0","1","0.5501","55","medium","income_eligible, missing_documents, missing_fields","0","[""affidavit""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":322235,""average_income_last_3_years"":364147,""date_of_birth"":""1991-12-07""}"
"APP-000448","income_certificate","certificate","72","male","OBC","ambikapur","722101","759599","1","0","0","0.668","1","0","1","0.5762","58","medium","income_eligible, missing_documents, document_quality","1","[""employer_income_certificate""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":722101,""average_income_last_3_years"":759599,""date_of_birth"":""1953-08-18""}"
"APP-000453","income_certificate","certificate","26","male","EWS","bilaspur","671686","730005","0","0","0","0.769","1","0","1","0.3609","36","medium","income_eligible, document_quality","1","[""affidavit"",""land_income_proof""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":671686,""average_income_last_3_years"":730005,""date_of_birth"":""1999-04-23""}"
"APP-000455","income_certificate","certificate","72","male","ST","durg","410517","373004","1","0","1","0.631","1","0","1","0.6691","67","high","income_eligible, missing_documents, document_quality","1","[""affidavit""]","{""gender"":""male"",""district"":""durg"",""annual_income"":410517,""average_income_last_3_years"":373004,""date_of_birth"":""1953-09-21""}"
"APP-000460","income_certificate","certificate","42","male","OBC","raigarh","611479","573723","0","3","1","0.821","1","0","1","0.6026","60","medium","income_eligible, missing_fields, field_mismatch","1","[""affidavit"",""land_income_proof""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":611479,""average_income_last_3_years"":573723,""date_of_birth"":""1984-02-16""}"
"APP-000469","income_certificate","certificate","41","female","OBC","raigarh","258665","225257","0","0","0","0.675","1","1","1","0.1737","17","low","document_quality","0","[""affidavit"",""employer_income_certificate""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":258665,""average_income_last_3_years"":225257,""date_of_birth"":""1984-11-15""}"
"APP-000477","income_certificate","certificate","61","male","ST","durg","251485","265062","0","1","0","0.622","1","1","1","0.2523","25","low","document_quality, missing_fields","0","[""affidavit"",""certificate_from_patwari""]","{""gender"":""male"",""district"":""durg"",""annual_income"":251485,""average_income_last_3_years"":265062,""date_of_birth"":""1964-04-08""}"
"APP-000479","income_certificate","certificate","26","female","SC","bilaspur","279177","271731","1","1","1","0.962","1","1","1","0.3933","39","medium","missing_documents, field_mismatch, missing_fields","0","[""affidavit""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":279177,""average_income_last_3_years"":271731,""date_of_birth"":""1999-11-07""}"
"APP-000481","income_certificate","certificate","57","male","EWS","durg","297879","319139","0","0","0","0.609","1","1","1","0.1968","20","low","document_quality","0","[""affidavit"",""form16""]","{""gender"":""male"",""district"":""durg"",""annual_income"":297879,""average_income_last_3_years"":319139,""date_of_birth"":""1969-02-12""}"
"APP-000489","income_certificate","certificate","29","female","GENERAL","durg","725699","771768","0","0","0","0.941","1","0","1","0.3007","30","low","income_eligible, document_quality","0","[""affidavit"",""form16""]","{""gender"":""female"",""district"":""durg"",""annual_income"":725699,""average_income_last_3_years"":771768,""date_of_birth"":""1996-06-22""}"
"APP-000493","income_certificate","certificate","30","male","GENERAL","jagdalpur","271321","273138","0","1","0","0.753","1","1","1","0.2064","21","low","document_quality, missing_fields","0","[""affidavit"",""employer_income_certificate""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":271321,""average_income_last_3_years"":273138,""date_of_birth"":""1995-07-10""}"
"APP-000497","income_certificate","certificate","79","male","ST","bilaspur","744830","753917","1","0","2","0.851","1","0","1","0.6722","67","high","income_eligible, missing_documents, field_mismatch","1","[""affidavit""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":744830,""average_income_last_3_years"":753917,""date_of_birth"":""1946-04-11""}"
"APP-000509","income_certificate","certificate","28","female","EWS","bilaspur","180775","181108","0","3","0","0.97","1","1","1","0.2505","25","low","missing_fields, document_quality","0","[""affidavit"",""certificate_from_patwari""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":180775,""average_income_last_3_years"":181108,""date_of_birth"":""1997-08-10""}"
"APP-000513","income_certificate","certificate","60","female","OBC","bilaspur","721274","632335","1","0","2","0.668","1","0","1","0.7362","74","high","income_eligible, missing_documents, field_mismatch","1","[""affidavit""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":721274,""average_income_last_3_years"":632335,""date_of_birth"":""1965-11-19""}"
"APP-000527","income_certificate","certificate","66","male","ST","korba","477082","480655","0","0","0","0.756","1","0","1","0.3654","37","medium","income_eligible, document_quality","0","[""affidavit"",""employer_income_certificate""]","{""gender"":""male"",""district"":""korba"",""annual_income"":477082,""average_income_last_3_years"":480655,""date_of_birth"":""1959-08-09""}"
"APP-000535","income_certificate","certificate","19","female","ST","jagdalpur","422751","387148","2","1","0","0.781","1","0","1","0.7767","78","high","missing_documents, income_eligible, document_quality","1","[]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":422751,""average_income_last_3_years"":387148,""date_of_birth"":""2007-03-06""}"
"APP-000540","income_certificate","certificate","31","female","ST","raipur","621098","583224","0","0","2","0.56","1","0","1","0.594","59","medium","income_eligible, field_mismatch, document_quality","0","[""affidavit"",""income_of_family_members""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":621098,""average_income_last_3_years"":583224,""date_of_birth"":""1994-11-20""}"
"APP-000547","income_certificate","certificate","49","female","ST","bilaspur","130808","111676","0","0","1","0.87","1","1","1","0.1855","19","low","field_mismatch, document_quality","0","[""affidavit"",""employer_income_certificate""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":130808,""average_income_last_3_years"":111676,""date_of_birth"":""1976-07-17""}"
"APP-000548","income_certificate","certificate","54","male","EWS","bilaspur","166671","149464","0","1","1","0.619","1","1","1","0.3333","33","low","document_quality, field_mismatch, missing_fields","0","[""affidavit"",""form16""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":166671,""average_income_last_3_years"":149464,""date_of_birth"":""1971-07-01""}"
"APP-000555","income_certificate","certificate","81","male","OBC","bilaspur","148685","146669","0","1","0","0.67","1","1","1","0.2355","24","low","document_quality, missing_fields","0","[""affidavit"",""certificate_from_sarpanch""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":148685,""average_income_last_3_years"":146669,""date_of_birth"":""1945-02-08""}"
"APP-000568","income_certificate","certificate","37","female","OBC","bilaspur","878909","845793","1","0","1","0.977","1","0","1","0.548","55","medium","income_eligible, missing_documents, field_mismatch","0","[""affidavit""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":878909,""average_income_last_3_years"":845793,""date_of_birth"":""1988-05-26""}"
"APP-000573","income_certificate","certificate","80","female","GENERAL","korba","706075","616328","0","2","1","0.941","1","0","1","0.5007","50","medium","income_eligible, missing_fields, field_mismatch","0","[""affidavit"",""certificate_from_patwari""]","{""gender"":""female"",""district"":""korba"",""annual_income"":706075,""average_income_last_3_years"":616328,""date_of_birth"":""1945-04-24""}"
"APP-000574","income_certificate","certificate","61","male","ST","jagdalpur","413629","411632","0","1","0","0.633","1","0","1","0.4684","47","medium","income_eligible, document_quality, missing_fields","0","[""affidavit"",""land_income_proof""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":413629,""average_income_last_3_years"":411632,""date_of_birth"":""1965-01-11""}"
