"application_id","service_type","service_category","age","gender","caste","district","annual_income","average_income_last_3_years","missing_documents_count","missing_fields_count","field_mismatch_count","document_quality_score","age_eligible","income_eligible","district_valid","risk_probability","risk_score","risk_level","main_contributing_factors","rejected","uploaded_documents","application_fields"
"APP-000055","land_use_information","land_record","44","female","GENERAL","jagdalpur","719975","819769","0","0","1","0.917","1","1","0","0.3291","33","low","district_valid, field_mismatch, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":719975,""average_income_last_3_years"":819769,""date_of_birth"":""1981-12-03"",""is_applicant_owner"":1}"
"APP-000061","land_use_information","land_record","51","male","GENERAL","durg","665870","714265","0","0","0","0.954","1","1","1","0.0761","8","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""durg"",""annual_income"":665870,""average_income_last_3_years"":714265,""date_of_birth"":""1974-07-07"",""is_applicant_owner"":1}"
"APP-000063","land_use_information","land_record","38","male","EWS","raipur","294316","279178","0","2","0","0.975","1","1","1","0.1888","19","low","missing_fields, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":294316,""average_income_last_3_years"":279178,""date_of_birth"":""1987-10-25"",""is_applicant_owner"":1}"
"APP-000064","land_use_information","land_record","45","male","ST","ambikapur","66547","60043","0","0","0","0.871","1","0","1","0.3251","33","low","income_eligible, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":66547,""average_income_last_3_years"":60043,""date_of_birth"":""1980-06-18"",""is_applicant_owner"":0}"
"APP-000066","land_use_information","land_record","70","female","GENERAL","ambikapur","390981","377011","0","0","0","0.917","1","0","1","0.309","31","low","income_eligible, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":390981,""average_income_last_3_years"":377011,""date_of_birth"":""1956-01-24"",""is_applicant_owner"":0}"
"APP-000068","land_use_information","land_record","60","male","GENERAL","korba","638967","606311","1","0","0","0.923","1","1","1","0.2669","27","low","missing_documents, document_quality","0","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""korba"",""annual_income"":638967,""average_income_last_3_years"":606311,""date_of_birth"":""1965-04-08"",""is_applicant_owner"":1}"
"APP-000071","land_use_information","land_record","38","female","ST","korba","444468","433778","0","0","0","0.884","1","1","1","0.1006","10","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""korba"",""annual_income"":444468,""average_income_last_3_years"":433778,""date_of_birth"":""1987-10-07"",""is_applicant_owner"":1}"
"APP-000085","land_use_information","land_record","33","female","OBC","durg","312147","270211","2","0","0","0.673","1","0","1","0.7545","75","high","missing_documents, income_eligible, document_quality","1","[""naksha""]","{""gender"":""female"",""district"":""durg"",""annual_income"":312147,""average_income_last_3_years"":270211,""date_of_birth"":""1992-03-15"",""is_applicant_owner"":0}"
"APP-000089","land_use_information","land_record","59","male","GENERAL","rajnandgaon","581971","631976","0","0","1","0.972","1","1","1","0.1498","15","low","field_mismatch, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":581971,""average_income_last_3_years"":631976,""date_of_birth"":""1967-02-20"",""is_applicant_owner"":1}"
"APP-000098","land_use_information","land_record","33","male","OBC","ambikapur","691674","771405","1","1","0","0.881","1","1","1","0.3416","34","low","missing_documents, missing_fields, document_quality","0","[""khasra"",""naksha""]","{""gender"":""male"",""district"":""ambikapur"",""annual_income"":691674,""average_income_last_3_years"":771405,""date_of_birth"":""1992-07-12"",""is_applicant_owner"":1}"
"APP-000099","land_use_information","land_record","65","male","GENERAL","raipur","666338","602761","1","3","0","0.681","1","1","1","0.5316","53","medium","missing_documents, missing_fields, document_quality","1","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":666338,""average_income_last_3_years"":602761,""date_of_birth"":""1961-01-10"",""is_applicant_owner"":1}"
"APP-000105","land_use_information","land_record","68","male","GENERAL","korba","690725","611735","0","0","0","0.875","1","1","1","0.1037","10","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""korba"",""annual_income"":690725,""average_income_last_3_years"":611735,""date_of_birth"":""1957-09-22"",""is_applicant_owner"":1}"
"APP-000110","land_use_information","land_record","44","female","OBC","raigarh","285790","323641","2","0","0","0.686","1","1","1","0.5299","53","medium","missing_documents, document_quality","1","[""khasra""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":285790,""average_income_last_3_years"":323641,""date_of_birth"":""1981-03-26"",""is_applicant_owner"":1}"
"APP-000124","land_use_information","land_record","62","female","EWS","rajnandgaon","820925","922287","0","0","0","0.955","1","1","1","0.0758","8","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":820925,""average_income_last_3_years"":922287,""date_of_birth"":""1964-02-19"",""is_applicant_owner"":1}"
"APP-000141","land_use_information","land_record","37","male","EWS","raipur","670995","771093","1","1","0","0.739","1","1","1","0.3913","39","medium","missing_documents, document_quality, missing_fields","0","[""khasra"",""naksha""]","{""gender"":""male"",""district"":""raipur"",""annual_income"":670995,""average_income_last_3_years"":771093,""date_of_birth"":""1988-07-21"",""is_applicant_owner"":1}"
"APP-000143","land_use_information","land_record","63","male","ST","korba","719180","808588","1","0","1","0.792","1","0","1","0.6128","61","medium","income_eligible, missing_documents, field_mismatch","1","[""khasra"",""naksha""]","{""gender"":""male"",""district"":""korba"",""annual_income"":719180,""average_income_last_3_years"":808588,""date_of_birth"":""1962-12-19"",""is_applicant_owner"":0}"
"APP-000149","land_use_information","land_record","49","male","EWS","bilaspur","493588","447055","0","0","0","0.61","1","1","1","0.1965","20","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":493588,""average_income_last_3_years"":447055,""date_of_birth"":""1976-07-07"",""is_applicant_owner"":1}"
"APP-000150","land_use_information","land_record","57","female","GENERAL","rajnandgaon","734793","733684","1","0","0","0.586","1","1","1","0.3849","38","medium","missing_documents, document_quality","0","[""challan_copy"",""khasra""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":734793,""average_income_last_3_years"":733684,""date_of_birth"":""1968-07-07"",""is_applicant_owner"":1}"
"APP-000159","land_use_information","land_record","39","male","SC","korba","594676","626785","0","1","0","0.848","1","1","1","0.1732","17","low","missing_fields, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""korba"",""annual_income"":594676,""average_income_last_3_years"":626785,""date_of_birth"":""1987-01-12"",""is_applicant_owner"":1}"
"APP-000162","land_use_information","land_record","63","female","OBC","raipur","584273","529698","0","2","0","0.716","1","1","1","0.2794","28","low","missing_fields, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""raipur"",""annual_income"":584273,""average_income_last_3_years"":529698,""date_of_birth"":""1962-11-12"",""is_applicant_owner"":1}"
"APP-000180","land_use_information","land_record","39","male","OBC","raigarh","70896","71458","2","0","0","0.858","1","1","1","0.4697","47","medium","missing_documents, document_quality","0","[""challan_copy""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":70896,""average_income_last_3_years"":71458,""date_of_birth"":""1987-01-07"",""is_applicant_owner"":1}"
"APP-000181","land_use_information","land_record","48","female","EWS","durg","126054","121273","2","1","0","0.689","1","1","1","0.5889","59","medium","missing_documents, document_quality, missing_fields","0","[""challan_copy""]","{""gender"":""female"",""district"":""durg"",""annual_income"":126054,""average_income_last_3_years"":121273,""date_of_birth"":""1977-09-23"",""is_applicant_owner"":1}"
"APP-000182","land_use_information","land_record","69","male","EWS","bilaspur","693520","753230","0","1","0","0.866","1","1","1","0.1669","17","low","missing_fields, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":693520,""average_income_last_3_years"":753230,""date_of_birth"":""1956-09-02"",""is_applicant_owner"":1}"
"APP-000183","land_use_information","land_record","27","male","EWS","durg","240926","248326","0","1","2","0.692","1","1","1","0.3878","39","medium","field_mismatch, document_quality, missing_fields","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""durg"",""annual_income"":240926,""average_income_last_3_years"":248326,""date_of_birth"":""1998-07-03"",""is_applicant_owner"":1}"
"APP-000190","land_use_information","land_record","51","female","EWS","raigarh","611527","645846","2","2","1","0.584","1","1","1","0.7656","77","high","missing_documents, document_quality, missing_fields","1","[""challan_copy""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":611527,""average_income_last_3_years"":645846,""date_of_birth"":""1974-07-14"",""is_applicant_owner"":1}"
"APP-000193","land_use_information","land_record","73","male","OBC","korba","155071","174839","0","0","0","0.715","1","1","1","0.1598","16","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""korba"",""annual_income"":155071,""average_income_last_3_years"":174839,""date_of_birth"":""1952-08-16"",""is_applicant_owner"":1}"
"APP-000198","land_use_information","land_record","74","male","ST","jagdalpur","274729","304161","2","0","0","0.771","1","1","1","0.5001","50","medium","missing_documents, document_quality","0","[""challan_copy""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":274729,""average_income_last_3_years"":304161,""date_of_birth"":""1951-04-16"",""is_applicant_owner"":1}"
"APP-000201","land_use_information","land_record","50","male","SC","rajnandgaon","742616","702422","0","3","1","0.94","1","1","1","0.341","34","low","missing_fields, field_mismatch, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":742616,""average_income_last_3_years"":702422,""date_of_birth"":""1975-10-15"",""is_applicant_owner"":1}"
"APP-000206","land_use_information","land_record","37","male","OBC","raigarh","816151","785080","0","0","0","0.819","1","0","1","0.3433","34","low","income_eligible, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":816151,""average_income_last_3_years"":785080,""date_of_birth"":""1989-03-05"",""is_applicant_owner"":0}"
"APP-000210","land_use_information","land_record","69","male","EWS","durg","193826","189105","0","2","2","0.887","1","0","1","0.5996","60","medium","income_eligible, field_mismatch, missing_fields","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""durg"",""annual_income"":193826,""average_income_last_3_years"":189105,""date_of_birth"":""1956-10-21"",""is_applicant_owner"":0}"
"APP-000219","land_use_information","land_record","63","female","GENERAL","durg","546116","581612","2","1","0","0.551","1","1","1","0.6371","64","medium","missing_documents, document_quality, missing_fields","0","[""khasra""]","{""gender"":""female"",""district"":""durg"",""annual_income"":546116,""average_income_last_3_years"":581612,""date_of_birth"":""1963-01-24"",""is_applicant_owner"":1}"
"APP-000227","land_use_information","land_record","72","male","OBC","rajnandgaon","682697","620531","0","0","0","0.63","1","0","1","0.4095","41","medium","income_eligible, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":682697,""average_income_last_3_years"":620531,""date_of_birth"":""1953-12-14"",""is_applicant_owner"":0}"
"APP-000231","land_use_information","land_record","57","female","ST","korba","517200","515152","1","0","0","0.958","1","0","1","0.4747","47","medium","income_eligible, missing_documents, document_quality","0","[""challan_copy"",""khasra""]","{""gender"":""female"",""district"":""korba"",""annual_income"":517200,""average_income_last_3_years"":515152,""date_of_birth"":""1968-06-24"",""is_applicant_owner"":0}"
"APP-000236","land_use_information","land_record","34","female","ST","durg","218772","198031","2","1","0","0.916","1","0","1","0.7294","73","high","missing_documents, income_eligible, missing_fields","1","[""challan_copy""]","{""gender"":""female"",""district"":""durg"",""annual_income"":218772,""average_income_last_3_years"":198031,""date_of_birth"":""1991-12-13"",""is_applicant_owner"":0}"
"APP-000247","land_use_information","land_record","63","male","SC","rajnandgaon","90932","101236","1","1","0","0.938","1","1","1","0.3217","32","low","missing_documents, missing_fields, document_quality","0","[""khasra"",""naksha""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":90932,""average_income_last_3_years"":101236,""date_of_birth"":""1962-04-11"",""is_applicant_owner"":1}"
"APP-000249","land_use_information","land_record","51","male","EWS","durg","320328","290443","1","0","0","0.711","1","0","1","0.5612","56","medium","income_eligible, missing_documents, document_quality","1","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""durg"",""annual_income"":320328,""average_income_last_3_years"":290443,""date_of_birth"":""1974-06-21"",""is_applicant_owner"":0}"
"APP-000250","land_use_information","land_record","52","female","GENERAL","raigarh","642099","616218","1","1","1","0.627","1","1","1","0.5106","51","medium","missing_documents, document_quality, field_mismatch","1","[""khasra"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":642099,""average_income_last_3_years"":616218,""date_of_birth"":""1973-08-15"",""is_applicant_owner"":1}"
"APP-000255","land_use_information","land_record","29","male","EWS","jagdalpur","577611","541958","1","1","2","0.849","1","1","1","0.5129","51","medium","missing_documents, field_mismatch, missing_fields","1","[""challan_copy"",""naksha""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":577611,""average_income_last_3_years"":541958,""date_of_birth"":""1996-06-12"",""is_applicant_owner"":1}"
"APP-000256","land_use_information","land_record","26","male","GENERAL","raigarh","555382","491446","0","1","0","0.894","1","1","1","0.1571","16","low","missing_fields, document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""raigarh"",""annual_income"":555382,""average_income_last_3_years"":491446,""date_of_birth"":""1999-04-03"",""is_applicant_owner"":1}"
"APP-000259","land_use_information","land_record","42","female","GENERAL","raigarh","564646","510926","1","0","0","0.573","1","1","1","0.3895","39","medium","missing_documents, document_quality","1","[""challan_copy"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":564646,""average_income_last_3_years"":510926,""date_of_birth"":""1983-05-24"",""is_applicant_owner"":1}"
"APP-000272","land_use_information","land_record","26","female","OBC","bilaspur","244969","279681","0","0","1","0.65","1","0","1","0.4825","48","medium","income_eligible, document_quality, field_mismatch","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":244969,""average_income_last_3_years"":279681,""date_of_birth"":""1999-08-03"",""is_applicant_owner"":0}"
"APP-000282","land_use_information","land_record","31","female","ST","raigarh","156142","166689","1","1","1","0.795","1","1","1","0.4517","45","medium","missing_documents, field_mismatch, document_quality","0","[""challan_copy"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":156142,""average_income_last_3_years"":166689,""date_of_birth"":""1994-06-18"",""is_applicant_owner"":1}"
"APP-000292","land_use_information","land_record","58","female","EWS","bilaspur","836804","776217","1","0","0","0.712","1","0","1","0.5608","56","medium","income_eligible, missing_documents, document_quality","1","[""challan_copy"",""naksha""]","{""gender"":""female"",""district"":""bilaspur"",""annual_income"":836804,""average_income_last_3_years"":776217,""date_of_birth"":""1967-03-25"",""is_applicant_owner"":0}"
"APP-000294","land_use_information","land_record","70","female","OBC","rajnandgaon","72532","62517","1","3","2","0.558","1","1","1","0.7347","73","high","missing_documents, missing_fields, field_mismatch","1","[""challan_copy"",""naksha""]","{""gender"":""female"",""district"":""rajnandgaon"",""annual_income"":72532,""average_income_last_3_years"":62517,""date_of_birth"":""1955-08-26"",""is_applicant_owner"":1}"
"APP-000306","land_use_information","land_record","65","male","SC","bilaspur","634632","695579","1","2","0","0.831","1","0","1","0.6392","64","medium","income_eligible, missing_documents, missing_fields","1","[""challan_copy"",""khasra""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":634632,""average_income_last_3_years"":695579,""date_of_birth"":""1960-12-29"",""is_applicant_owner"":0}"
"APP-000321","land_use_information","land_record","66","female","GENERAL","ambikapur","124369","135279","1","1","0","0.786","1","1","1","0.3749","37","medium","missing_documents, document_quality, missing_fields","0","[""challan_copy"",""naksha""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":124369,""average_income_last_3_years"":135279,""date_of_birth"":""1959-11-13"",""is_applicant_owner"":1}"
"APP-000329","land_use_information","land_record","28","male","GENERAL","rajnandgaon","410234","414545","1","0","0","0.797","1","1","1","0.311","31","low","missing_documents, document_quality","0","[""khasra"",""naksha""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":410234,""average_income_last_3_years"":414545,""date_of_birth"":""1997-06-25"",""is_applicant_owner"":1}"
"APP-000344","land_use_information","land_record","39","female","OBC","ambikapur","116175","126785","0","1","1","0.97","1","0","1","0.4305","43","medium","income_eligible, field_mismatch, missing_fields","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":116175,""average_income_last_3_years"":126785,""date_of_birth"":""1986-09-29"",""is_applicant_owner"":0}"
"APP-000357","land_use_information","land_record","32","male","ST","korba","730566","725852","0","0","0","0.767","1","1","1","0.1415","14","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""korba"",""annual_income"":730566,""average_income_last_3_years"":725852,""date_of_birth"":""1993-09-15"",""is_applicant_owner"":1}"
"APP-000358","land_use_information","land_record","68","female","EWS","korba","608739","681687","1","0","2","0.631","1","0","1","0.7491","75","high","income_eligible, missing_documents, field_mismatch","1","[""challan_copy"",""naksha""]","{""gender"":""female"",""district"":""korba"",""annual_income"":608739,""average_income_last_3_years"":681687,""date_of_birth"":""1957-04-04"",""is_applicant_owner"":0}"
"APP-000364","land_use_information","land_record","67","female","OBC","durg","204228","222582","0","2","0","0.61","1","0","1","0.5365","54","medium","income_eligible, document_quality, missing_fields","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""durg"",""annual_income"":204228,""average_income_last_3_years"":222582,""date_of_birth"":""1958-07-12"",""is_applicant_owner"":0}"
"APP-000372","land_use_information","land_record","62","male","ST","jagdalpur","418710","459322","1","0","1","0.727","1","1","1","0.4155","42","medium","missing_documents, document_quality, field_mismatch","0","[""challan_copy"",""naksha""]","{""gender"":""male"",""district"":""jagdalpur"",""annual_income"":418710,""average_income_last_3_years"":459322,""date_of_birth"":""1963-09-06"",""is_applicant_owner"":1}"
"APP-000392","land_use_information","land_record","44","female","OBC","durg","116670","130690","0","1","0","0.651","1","1","1","0.2421","24","low","document_quality, missing_fields","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""durg"",""annual_income"":116670,""average_income_last_3_years"":130690,""date_of_birth"":""1981-08-23"",""is_applicant_owner"":1}"
"APP-000397","land_use_information","land_record","72","male","SC","bilaspur","392641","387135","0","0","0","0.89","1","1","1","0.0985","10","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""bilaspur"",""annual_income"":392641,""average_income_last_3_years"":387135,""date_of_birth"":""1953-04-26"",""is_applicant_owner"":1}"
"APP-000399","land_use_information","land_record","39","male","SC","rajnandgaon","71741","81385","0","0","0","0.852","1","1","1","0.1118","11","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":71741,""average_income_last_3_years"":81385,""date_of_birth"":""1986-12-03"",""is_applicant_owner"":1}"
"APP-000407","land_use_information","land_record","36","male","GENERAL","durg","486646","548023","1","2","0","0.672","1","0","1","0.6948","69","high","income_eligible, missing_documents, missing_fields","1","[""challan_copy"",""naksha""]","{""gender"":""male"",""district"":""durg"",""annual_income"":486646,""average_income_last_3_years"":548023,""date_of_birth"":""1989-09-27"",""is_applicant_owner"":0}"
"APP-000409","land_use_information","land_record","63","female","ST","raigarh","449917","394921","0","1","2","0.559","1","0","1","0.6543","65","high","income_eligible, field_mismatch, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":449917,""average_income_last_3_years"":394921,""date_of_birth"":""1962-08-22"",""is_applicant_owner"":0}"
"APP-000411","land_use_information","land_record","46","male","GENERAL","durg","536041","564414","1","0","2","0.738","1","1","1","0.4917","49","medium","missing_documents, field_mismatch, document_quality","0","[""challan_copy"",""naksha""]","{""gender"":""male"",""district"":""durg"",""annual_income"":536041,""average_income_last_3_years"":564414,""date_of_birth"":""1979-10-18"",""is_applicant_owner"":1}"
"APP-000418","land_use_information","land_record","29","female","GENERAL","durg","330859","369855","0","0","0","0.743","1","1","1","0.1499","15","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""durg"",""annual_income"":330859,""average_income_last_3_years"":369855,""date_of_birth"":""1996-07-04"",""is_applicant_owner"":1}"
"APP-000422","land_use_information","land_record","63","male","GENERAL","rajnandgaon","752006","662699","0","1","0","0.886","1","0","1","0.3799","38","medium","income_eligible, missing_fields, document_quality","1","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""male"",""district"":""rajnandgaon"",""annual_income"":752006,""average_income_last_3_years"":662699,""date_of_birth"":""1963-01-17"",""is_applicant_owner"":0}"
"APP-000432","land_use_information","land_record","48","female","SC","durg","174535","179854","1","0","0","0.567","1","1","1","0.3916","39","medium","missing_documents, document_quality","1","[""khasra"",""naksha""]","{""gender"":""female"",""district"":""durg"",""annual_income"":174535,""average_income_last_3_years"":179854,""date_of_birth"":""1977-09-06"",""is_applicant_owner"":1}"
"APP-000433","land_use_information","land_record","51","female","OBC","raigarh","101014","114251","0","0","0","0.551","1","1","1","0.2171","22","low","document_quality","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""raigarh"",""annual_income"":101014,""average_income_last_3_years"":114251,""date_of_birth"":""1974-12-11"",""is_applicant_owner"":1}"
"APP-000439","land_use_information","land_record","62","female","SC","jagdalpur","297978","297350","0","0","1","0.75","1","1","1","0.2275","23","low","document_quality, field_mismatch","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":297978,""average_income_last_3_years"":297350,""date_of_birth"":""1964-02-12"",""is_applicant_owner"":1}"
"APP-000441","land_use_information","land_record","53","female","EWS","jagdalpur","93822","79776","2","2","0","0.55","1","1","1","0.6975","70","high","missing_documents, document_quality, missing_fields","1","[""naksha""]","{""gender"":""female"",""district"":""jagdalpur"",""annual_income"":93822,""average_income_last_3_years"":79776,""date_of_birth"":""1972-04-14"",""is_applicant_owner"":1}"
"APP-000442","land_use_information","land_record","57","male","OBC","durg","344976","297936","2","0","0","0.907","1","0","1","0.6725","67","high","missing_documents, income_eligible, document_quality","0","[""khasra""]","{""gender"":""male"",""district"":""durg"",""annual_income"":344976,""average_income_last_3_years"":297936,""date_of_birth"":""1968-08-24"",""is_applicant_owner"":0}"
"APP-000463","land_use_information","land_record","64","female","GENERAL","ambikapur","402713","393785","0","1","0","0.686","1","1","1","0.2299","23","low","document_quality, missing_fields","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""ambikapur"",""annual_income"":402713,""average_income_last_3_years"":393785,""date_of_birth"":""1961-09-07"",""is_applicant_owner"":1}"
"APP-000464","land_use_information","land_record","59","female","ST","durg","724920","633179","0","0","1","0.705","1","0","1","0.4632","46","medium","income_eligible, document_quality, field_mismatch","0","[""challan_copy"",""khasra"",""naksha""]","{""gender"":""female"",""district"":""durg"",""annual_income"":724920,""average_income_last_3_years"":633179,""date_of_birth"":""1967-01-13"",""is_applicant_owner"":0}"
"APP-000478","land_use_information","land_record","50","male","SC","korba","498665","441937","1","0","1","0.556","1","1","1","0.4754","48","medium","missing_documents, document_quality, field_mismatch","0","[""challan_copy"",""naksha""]","{""gender"":""male"",""district"":""korba"",""annual_income"":498665,""average_income_last_3_years"":441937,""date_of_birth"":""1975-10-01"",""is_applicant_owner"":1}"
